title,author,Rating,complete_link
The Book of Dash: Build Dashboards with Python and Plotly,"Adam Schroeder,Christian Mayer et al.",,https://www.amazon.com/Python-Dash-Analysis-Visualization-Plotly/dp/1718502222/ref=sr_1_85?keywords=python&qid=1663459274&sr=8-85
Scaling Python with Ray: Adventures in Cloud and Serverless Patterns,"Holden Karau,Boris Lublinsky",,https://www.amazon.com/Scaling-Python-Ray-Adventures-Serverless/dp/1098118804/ref=sr_1_145?keywords=python&qid=1663459285&sr=8-145
Data Visualization with Python and JavaScript: Scrape Clean Explore and Transform Your Data,Kyran Dale,,https://www.amazon.com/Data-Visualization-Python-JavaScript-Transform/dp/1098111877/ref=sr_1_143?keywords=python&qid=1663459285&sr=8-143
The Well-Grounded Python Developer,Doug Farrell,,https://www.amazon.com/Well-Grounded-Python-Developer-Doug-Farrell/dp/1617297445/ref=sr_1_144?keywords=python&qid=1663459285&sr=8-144
Publishing Python Packages: Test share and automate your projects,Dane Hillard,,https://www.amazon.com/Publishing-Python-Packages-Dane-Hillard/dp/161729991X/ref=sr_1_140?keywords=python&qid=1663459285&sr=8-140
Metaprogramming with Python: A programmers guide to writing reusable code to build smarter applications,Sulekha AloorRavi,,https://www.amazon.com/Metaprogramming-Python-programmers-reusable-applications/dp/1838554653/ref=sr_1_197?keywords=python&qid=1663459301&sr=8-197
Dead Simple Python: Idiomatic Python for the Impatient Programmer,Jason C McDonald,,https://www.amazon.com/Dead-Simple-Python-Idiomatic-Programmers/dp/1718500920/ref=sr_1_191?keywords=python&qid=1663459301&sr=8-191
Full-Color Illustration Data Structrues & Algorithms Python: Easy and Interesting to Learn Through Full-Color Diagrams (Python Foundation & Design Patterns & Data Structures & Algorithms),yang hu,,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg4_1?ie=UTF8&adId=A0631852YT1XRW1P9MV3&url=%2FFull-Color-Illustration-Structrues-Algorithms-Python%2Fdp%2FB09HG19N7C%2Fref%3Dsr_1_180_sspa%3Fkeywords%3Dpython%26qid%3D1663459301%26sr%3D8-180-spons%26psc%3D1&qualifier=1663459301&id=4885880324769557&widgetName=sp_mtf
Interpretable Machine Learning with Python: Build explainable fair and robust high-performance models with hands-on real-world examples 2nd Edition,Serg Masís,,https://www.amazon.com/Interpretable-Machine-Learning-Python-hands/dp/180323542X/ref=sr_1_294?keywords=python&qid=1663459326&sr=8-294
Network Programming in Python: The Basic: A Detailed Guide to Python 3 Network Programming and Management (English Edition),John Galbraith,,https://www.amazon.com/Network-Programming-Python-Detailed-Management/dp/9355512570/ref=sr_1_286?keywords=python&qid=1663459326&sr=8-286
Algorithms Python (2 Edition): Easy to learn algorithms through full-color diagrams. (Easy Learning Python and design patterns and data structures and algorithms),yang hu,,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg6_1?ie=UTF8&adId=A02016121C7AI6EL2NUJZ&url=%2FAlgorithms-Python-algorithms-full-color-structures%2Fdp%2FB0B5GH84TM%2Fref%3Dsr_1_274_sspa%3Fkeywords%3Dpython%26qid%3D1663459326%26sr%3D8-274-spons%26psc%3D1&qualifier=1663459326&id=6192604472233120&widgetName=sp_mtf
Quantitative Finance with Python: A Practical Guide to Investment Management Trading and Financial Engineering (Chapman and Hall/CRC Financial Mathematics Series),Chris Kelliher,,https://www.amazon.com/Quantitative-Finance-Python-Engineering-Mathematics/dp/1032014431/ref=sr_1_261?keywords=python&qid=1663459326&sr=8-261
Python: All That Jumping,John Yoon Ph.D.,,https://www.amazon.com/Python-Jumping-John-Yoon-Ph-D/dp/B0B9QYSV74/ref=sr_1_206?keywords=python&qid=1663459313&sr=8-206
DATA STRUCTURE AND ALGORITHMS: BUILD IN PYTHON,"Dr. RACHANA KAMBLE,AYUSHI GODIYA et al.",,https://www.amazon.com/DATA-STRUCTURE-ALGORITHMS-BUILD-PYTHON/dp/B0B1J7H6QL/ref=sr_1_123?keywords=python&qid=1663459285&sr=8-123
Simulation with Python: Develop Simulation and Modeling in Natural Sciences Engineering and Social Sciences,"Rongpeng Li,Aiichiro Nakano",,https://www.amazon.com/Simulation-Python-Modeling-Sciences-Engineering/dp/1484281845/ref=sr_1_110?keywords=python&qid=1663459285&sr=8-110
Python Crash Course 3rd Edition,Eric Matthes,,https://www.amazon.com/Python-Crash-Course-Eric-Matthes/dp/1718502702/ref=sr_1_78?keywords=python&qid=1663459274&sr=8-78
5 Steps to a 5: AP Statistics 2023,"Jared Derksen,DeAnna Krause McDonald",,https://www.amazon.com/Steps-AP-Statistics-2023/dp/1264498624/ref=sr_1_59?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663452985&sprefix=statisti%2Caps%2C263&sr=8-59
Probability and Statistics for Economists,Bruce Hansen,,https://www.amazon.com/Probability-Statistics-Economists-Bruce-Hansen/dp/0691235945/ref=sr_1_31?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663452985&sprefix=statisti%2Caps%2C263&sr=8-31
AP Statistics Flashcards Fourth Edition: Up-to-Date Practice + Sorting Ring for Custom Study (Barrons Test Prep),Martin Sternstein Ph.D.,,https://www.amazon.com/Statistics-Flashcards-Fourth-Up-Date/dp/1506267041/ref=sr_1_108?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453001&sprefix=statisti%2Caps%2C263&sr=8-108
Tutor in a Books Statistics: Volume 2,Dr. James R. Ph.D.,,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A04670551GAJHQCS1810W&url=%2FTutor-Books-Statistics-Ph-D-James%2Fdp%2F1539696715%2Fref%3Dsr_1_116_sspa%3Fcrid%3D34NU2WDUOI6UY%26keywords%3Dstatistics%26qid%3D1663453014%26sprefix%3Dstatisti%252Caps%252C263%26sr%3D8-116-spons%26psc%3D1&qualifier=1663453014&id=8525798811265763&widgetName=sp_mtf
Problems And Solutions On Thermodynamics And Statistical Mechanics (second Edition) (Major American Universities Ph.d. Qualifying Questions And Solutions - Physics),"Swee Cheng Lim,Choy Heng Lai et al.",,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A10026592X7OISMOU3JDW&url=%2FSolutions-Thermodynamics-Statistical-Universities-Qualifying%2Fdp%2F9811250804%2Fref%3Dsr_1_114_sspa%3Fcrid%3D34NU2WDUOI6UY%26keywords%3Dstatistics%26qid%3D1663453014%26sprefix%3Dstatisti%252Caps%252C263%26sr%3D8-114-spons%26psc%3D1&qualifier=1663453014&id=8525798811265763&widgetName=sp_mtf
5 Steps to a 5: AP Statistics 2023 Elite Student Edition,"Jared Derksen,DeAnna Krause McDonald",,https://www.amazon.com/Steps-Statistics-2023-Elite-Student/dp/1264500335/ref=sr_1_62?crid=34NU2WDUOI6UY&keywords=statistics&qid=1663453001&sprefix=statisti%2Caps%2C263&sr=8-62
"Data Science for Business: What You Need to Know about Data Mining and Data-Analytic Thinking, 1st Edition,",Favo,,
"Python for Data Analysis: Data Wrangling with pandas, NumPy, and Jupyter"," Wes McKinney , Jessica",,
Interpretable AI: Building explainable machine learning systems, Ajay Thampi ,,
Data Structures the Fun Way: An Amusing Adventure with Coffee-Filled Examples,Jeremy Kubica,,
Data Science Projects with Python: A case study approach to gaining valuable insights from real data with machine,y Stephen Klosterman,,
Deep Learning for Sustainable Agriculture (Cognitive Data Science in Sustainable Computing),"Ramesh Poonia, Vijander Sing",,
Getting Started with Natural Language Processing,Ekaterina Kochmar,,
"Natural Language Processing in Action, Second Edition",Hobson Lane and Maria Dyshel,,
"Hands-On Machine Learning with Scikit-Learn, Keras, and TensorFlow: Concepts, Tools, and Techniques to Build", Aurélien Géron,"0,25",
Hands-On Data Science with Anaconda: Utilize the right mix of tools to create high-performance data science,Dr. Yuxing Yan and James Yan ,"0,5",
NumPy Cookbook,Ivan Idris,"0,575",
Matplotlib for Python Developers,Sandro Tos,"0,6",
Cracking the Data Science Interview: 101+ Data Science Questions & Solutions, Maverick Lin,"0,625",
Quantum Machine Learning with Python: Using Cirq from Google Research and IBM Qiskit,Santanu Pattanayak ,"0,625",
Deep Learning with Keras: Implementing deep learning models and neural networks with the power of Python,Antonio Gulli and Sujit Pal,"0,625",
Cracking the Data Science Interview: 101+ Data Science Questions & Solutions,Maverick Lin,"0,625",
Machine Learning - A Journey To Deep Learning: With Exercises And Answers,Andreas Miroslaus Wichert and Luis Sa-couto,"0,625",
Executive Data Science,Roger Peng |,"0,75",
Probability and Statistics for Data Science: Math + R + Data (Chapman & Hall/CRC Data Science Series),Norman Matloff ,"0,75",
Thinking Clearly with Data: A Guide to Quantitative Reasoning and Analysis, Ethan Bueno de Mesquita and Anthony ,"0,75",
Invisible Women: Data Bias in a World Designed for Men, Caroline Criado Perez,"0,75",
Thinking Clearly with Data: A Guide to Quantitative Reasoning and Analysis,Ethan Bueno de Mesquita ,"0,75",
Data Engineering with Python: Work with massive datasets to design data models and automate data pipelines using, Paul Crickard,"0,75",
Pattern Recognition and Machine Learning (Information Science and Statistics),Christopher M. Bishop,"0,75",
Deep Learning: A Practitioner's Approach,"Josh Patterson , Mike Loukides,","0,75",
The Deep Learning Revolution,"Terrence J. Sejnowski, Shawn Compton,","0,75",
"Fundamentals of Deep Learning: Designing Next-Generation Machine Intelligence Algorithms
",Nikhil Buduma and Nicholas Lacascio | ,"0,75",
Convolutional Neural Networks in Python: Master Data Science and Machine Learning with Modern Deep,LazyProgrammer,"0,75",
Programming PyTorch for Deep Learning: Creating and Deploying Deep Learning Applications,Ian Pointer,"0,75",
"Python Feature Engineering Cookbook: Over 70 recipes for creating, engineering, and transforming features to",Soledad Galli ,"0,75",
Practical MATLAB Deep Learning: A Project-Based Approach,Michael Paluszek and Stephanie Thoma,"0,75",
"Natural Language Processing with Transformers, Revised Edition","Natural Language Processing with Transformers, Revised Edition","0,75",
"Python Natural Language Processing Cookbook: Over 50 recipes to understand, analyze, and generate text for", Zhenya Anti?,"0,75",
Natural Language Processing with PyTorch: Build Intelligent Language Applications Using Deep Learning,Delip Rao and Brian McMahan,"0,75",
Natural Language Processing with Python and spaCy: A Practical Introduction,Yuli Vasiliev,"0,75",
"Python Natural Language Processing Cookbook: Over 50 recipes to understand, analyze, and generate text for", Zhenya Anti?,"0,75",
"Applied Natural Language Processing in the Enterprise: Teaching Machines to Read, Write, and Understand",Ankur A. Patel and Ajay Uppili,"0,75",
Building Big Data Pipelines with Apache Beam: Use a single programming model for both batch and stream data,Jan Lukavsky,"0,75",
"Hands-On Natural Language Processing with PyTorch 1.x: Build smart, AI-driven linguistic applications using deep",Thomas Dop,"0,75",
GPT-3: Building Innovative NLP Products Using Large Language Models,Sandra Kublik and Shubham Saboo,"0,75",
Natural Language Processing: Python and NLTK,"Nitin Hardeniya, Jacob Perkins, et","0,75",
Building Chatbots with Python: Using Natural Language Processing and Machine Learning,Sumit Raj,"0,75",
"Python for Data Analysis: Data Wrangling with Pandas, NumPy, and IPython",Wes McKinney ,"0,75",
"Python 3 Image Processing: Learn Image Processing with Python 3, NumPy, Matplotlib, and Scikit-image",Ashwin Pajankar,"0,75",
"The Python Bible Volume 3: Data Science (Numpy, Matplotlib, Pandas)",Florian Dedov ,"0,75",
Python and Matplotlib Essentials for Scientists and Engineers (Iop Concise Physics),Matt A. Wood,"0,75",
TensorFlow 2.0 Computer Vision Cookbook: Implement machine learning solutions to overcome various computer,Jesús Martinez,"0,8",
"Natural Language Processing in Action: Understanding, Analyzing, and Generating Text with Python","Hobson Lane, Hannes Hapke","0,825",
"Transformers for Natural Language Processing: Build, train, and fine-tune deep neural network architectures for NLP",Denis Rothman,"0,825",
Text Analytics with Python: A Practitioner's Guide to Natural Language Processing, Dipanjan Sarkar,"0,825",
Linguistic Fundamentals for Natural Language Processing: 100 Essentials from Morphology and Syntax,Emily M. Bender,"0,825",
Representation Learning for Natural Language Processing,"Zhiyuan Liu, Yankai Lin,","0,825",
Mathematics for Machine Learning,Studies in Natural Language Processing (38 Books),"0,825",
"Deep Reinforcement Learning Hands-On: Apply modern RL methods to practical problems of chatbots, robotics, discrete",Maxim Lapan,"0,825",
"Python Machine Learning for Beginners: Learning from scratch NumPy, Pandas,", Machine Learning & Data Science for Beginner,"0,825",
Artificial Intelligence: A Modern Approach (Pearson Series in Artifical Intelligence),Pearson Series in Artifical Intelligence (1 Books),"0,825",
"Python for Data Analysis: Data Wrangling with Pandas, NumPy, and IPython","Ben Lorica, William ","0,825",
"Python Machine Learning for Beginners: Learning from scratch NumPy, Pandas, Matplotlib, Seaborn, Scikitlearn,",of: Machine Learning & Data Science for Beginners (9 Books)  | by AI Publishing,"0,825",
Python Data Science Handbook: Essential Tools for Working with Data, Jake VanderPlas,"0,825",
Python: - The Bible- 3 Manuscripts in 1 book: -Python Programming For Beginners -Python Programming For,Maurice J. Thompson,"0,825",
Data Science from Scratch: First Principles with Python, Joel Grus,"0,825",
Python for Everybody: Exploring Data in Python 3,"Dr. Charles Russell Severance, Sue B","0,825",
"Deep Learning with TensorFlow 2 and Keras: Regression, ConvNets, GANs, RNNs, NLP, and more with TensorFlow 2","Antonio Gulli , Amita Kapoor","0,825",
"Python Machine Learning: Machine Learning and Deep Learning with Python, scikit-learn, and TensorFlow 2, 3rd",Sebastian Raschka and Vahid Mirjalili,"0,825",
Machine Learning for Algorithmic Trading: Predictive models to extract signals from market and alternative, Stefan Jansen,"0,825",
"Advanced Deep Learning with TensorFlow 2 and Keras: Apply DL, GANs, VAEs, deep RL, unsupervised learning,",Rowel Atienza,"0,825",
Introduction to Natural Language Processing (Adaptive Computation and Machine Learning series), Adaptive Computation and Machine Learning (11 Books),"0,85",
"Learning Deep Learning: Theory and Practice of Neural Networks, Computer Vision, Natural Language Processing,",Magnus Ekman,"0,85",
"Advanced Natural Language Processing with TensorFlow 2: Build effective real-world NLP applications using NER, RNN",Ashish Bansal,"0,85",
Yue Zhang and Zhiyang Teng, Christopher D. Manning and Hinrich Schütze,"0,85",
Mastering Transformers: Build state-of-the-art models from scratch with advanced natural language processing, Sava? Y?ld?r?m and Meysam Asgari-Chenaghlu,"0,85",
A Thousand Brains: A New Theory of Intelligence,"y Jeff Hawkins, Richard Dawkins - foreword","0,85",
The Myth of Artificial Intelligence: Why Computers Can’t Think the Way We Do," Erik J. Larson, Perry Daniels, et al.","0,85",
Text Mining with R: A Tidy Approach,Julia Silge and David Robinson,"0,85",
The Natural Language Processing Workshop: Confidently design and build your own NLP projects with,"Rohan Chopra , Aniruddha M. Godbole","0,85",
You Look Like a Thing and I Love You: How Artificial Intelligence Works and Why It's Making the World a Weirder, Janelle Shane,"0,85",
Machine Learning For Absolute Beginners: A Plain English Introduction (Machine Learning from Scratch),Oliver Theobald,"0,85",
Applied Text Analysis with Python: Enabling Language-Aware Data Products with Machine Learning,Benjamin Bengfort,"0,85",
"Numerical Python: Scientific Computing and Data Science Applications with Numpy, SciPy and Matplotlib",Robert Johansson,"0,85",
"Numerical Python: Scientific Computing and Data Science Applications with Numpy, SciPy and Matplotlib",Robert Johansso,"0,85",
"Machine Learning: 4 Books in 1: The #1 Beginner's Guide to Master the Basics of Python Programming, Learn the Art of", Andrew Park,"0,875",
Data Smart: Using Data Science to Transform Information into Insight,John W. Foreman,"0,875",
"Ace the Data Science Interview: 201 Real Interview Questions Asked By FAANG, Tech Startups, & Wall Street",Nick Singh and Kevin Huo,"0,875",
"Becoming a Data Head: How to Think, Speak and Understand Data Science, Statistics and Machine Learning", Alex J. Gutman and Jordan,"0,875",
"Essential Math for Data Science: Take Control of Your Data with Fundamental Linear Algebra, Probability, and Statistics",Thomas Nield,"0,875",
Data Science (The MIT Press Essential Knowledge series),"James W. Cortada (Author) , John Palfrey (Author) , Paul E. Ceruzzi (Autho","0,875",
Data Science for Business: What You Need to Know about Data Mining and Data-Analytic Thinking,Foster Provost and Tom Fawcett,"0,875",
Build a Career in Data Science," Emily Robinson, Jacqueline","0,875",
Minding the Machines: Building and Leading Data Science and Analytics Teams, Jeremy Adamson,"0,875",
"Becoming a Data Head: How to Think, Speak and Understand Data Science, Statistics and Machine Learning", Alex J. Gutman and Jordan,"0,875",
"Data-Driven Science and Engineering: Machine Learning, Dynamical Systems, and Control", Steven L. Brunton and J. Nathan Kutz,"0,875",
Doing Data Science: Straight Talk from the Frontline,Doing Data Science: Straight Talk from the Frontline,"0,875",
"Hands-On Data Analysis with Pandas: A Python data science handbook for data collection, wrangling, analysis, and", Stefanie Molin and Ken Jee,"0,875",
Data Smart: Using Data Science to Transform Information into Insight,John W. Foreman,"0,875",
 Steven L. Brunton and J. Nathan," Justin Grimmer , Margaret E.","0,875",
Getting Started with Data Science: Making Sense of Data with Analytics (IBM Press), Murtaza Haider,"0,875",
"Data Science at the Command Line: Obtain, Scrub, Explore, and Model Data with Unix Power Tools", Jeroen Janssens,"0,875",
End-to-End Data Science with SAS®: A Hands-On Programming Guide,James Gearheart,"0,875",
Data Smart: Using Data Science to Transform Information into Insight, John W. Foreman ,"0,875",
Analytical Skills for AI and Data Science: Building Skills for an AI-Driven Enterprise, Daniel Vaughan,"0,875",
 Daniel Vaughan, Chip Huyen ,"0,875",
The Art of Data Science,Roger Peng and Elizabeth Matsu,"0,875",
"Data-Driven Science and Engineering: Machine Learning, Dynamical Systems, and Control", Steven L. Brunton and J. Nathan Kutz,"0,875",
SQL for Data Analytics: Perform fast and efficient data analysis with the power of SQL," Upom Malik, Matt Goldwasser","0,875",
Data Engineering with AWS: Learn how to design and build cloud-based data transformation pipelines using, Gareth Eagar,"0,875",
Introduction to Statistics: An Intuitive Guide for Analyzing Data and Unlocking Discoveries,Jim Frost,"0,875",
The Data Detective: Ten Easy Rules to Make Sense of Statistics,Tim Harford and Penguin Audio,"0,875",
Spark: The Definitive Guide: Big Data Processing Made Simple, Bill Chambers and Matei Zaharia,"0,875",
The Art of Statistics: How to Learn from Data,David Spiegelhalter,"0,875",
"Business Intelligence, Analytics, and Data Science: A Managerial Perspective"," Ramesh Sharda, Dursun Dele","0,875",
Foundations of Data Science,"y Avrim Blum, John Hopcroft,","0,875",
The Hundred-Page Machine Learning Book, Andriy Burk,"0,875",
"Ace the Data Science Interview: 201 Real Interview Questions Asked By FAANG, Tech Startups, & Wall Street", Nick Singh and Kevin Huo ,"0,875",
Data Science from Scratch: First Principles with Python, Joel Grus,"0,875",
Python Data Science Handbook: Essential Tools for Working with Data,Jake VanderPlas,"0,875",
Practical Statistics for Data Scientists: 50+ Essential Concepts Using R and Python,"Peter Bruce, Andrew Bruce","0,875",
Data Science for Business: What You Need to Know about Data Mining and Data-Analytic Thinking, Foster Provost and Tom Fawcett ,"0,875",
"Better Data Visualizations: A Guide for Scholars, Researchers, and Wonks", Jonathan Schwabish ,"0,875",
"R for Data Science: Import, Tidy, Transform, Visualize, and Model Data", Garrett Grolemund and Hadley Wickham ,"0,875",
"Python for Data Analysis: Data Wrangling with Pandas, NumPy, and IPython"," Ben Lorica, William McKinney, ","0,875",
Naked Statistics: Stripping the Dread from the Data,"Charles Wheelan, Jonathan Davis","0,875",
Introduction to Machine Learning with Python: A Guide for Data Scientists,Andreas Müller and Sarah Guido ,"0,875",
Mathematics for Machine Learning, Marc Peter,"0,875",
"Everybody Lies: Big Data, New Data, and What the Internet Can Tell Us About Who We Really Are", Seth Stephens-Davidowitz,"0,875",
"Machine Learning Design Patterns: Solutions to Common Challenges in Data Preparation, Model Building, and MLOps"," Valliappa Lakshmanan , Sara Robinson","0,875",
"Data Science on AWS: Implementing End-to-End, Continuous AI and Machine Learning Pipelines", Chris Fregly and Antje Barth,"0,875",
Real World AI: A Practical Guide for Responsible Machine Learning, Alyssa Simpson Rochwerger and Wilson Pang,"0,875",
"Fundamentals of Machine Learning for Predictive Data Analytics: Algorithms, Worked Examples, and Case Studie","John D. Kelleher , B","0,875",
Machine Learning: A Probabilistic Perspective (Adaptive Computation and Machine Learning series),Kevin P. Murphy,"0,875",
Practical Machine Learning in R, Fred Nwanganga and Mike Chapple ,"0,875",
Machine Learning Pocket Reference: Working with Structured Data in Python,Matt harison,"0,875",
"Python Machine Learning By Example: Build intelligent systems using Python, TensorFlow 2, PyTorch, and scikit-",yuxi,"0,875",
Natural Language Processing with Transformers: Building Language Applications with Hugging Face," Lewis Tunstall , Leandro von","0,875",
Essential PySpark for Scalable Data Analytics: A beginner's guide to harnessing the power and ease of PySpark 3,sreeram,"0,875",
Learning R: A Step-by-Step Function Guide to Data Analysis,Richard cotton,"0,875",
Practical Machine Learning in R,Fred nwanganga,"0,875",
Roman's Data Science: How to monetize your data," Roman Zykov , Vladimir Vishvanyuk,","0,875",
"Introduction to Computation and Programming Using Python, third edition: With Application to Computational",john V,"0,875",
Data Mesh: Delivering Data-Driven Value at Scale, Zhamak Dehghani,"0,875",
"Data Science and Big Data Analytics: Discovering, Analyzing, Visualizing and Presenting Data",EMC Education Services,"0,875",
"Numerical Python: Scientific Computing and Data Science Applications with Numpy, SciPy and Matplotlib",Robert Johansson,"0,875",
Statistics: The Art and Science of Learning from Data," Alan Agresti , Christine Franklin, et","0,875",
Malware Data Science: Attack Detection and Attribution,Joshua Saxe and Hillary Sanders,"0,875",
"The ABCs of Data Science: By Real Data Scientists, For Future Data Scientists (Very Young Professionals)","Rikin Mathur, Varun Bhartia ","0,875",
Murach's Python for Data Analysis (Training & Reference),scott mccoy,"0,875",
DataStory: Explain Data and Inspire Action Through Story,Nancy Duarte,"0,875",
Introduction to Statistics: An Intuitive Guide for Analyzing Data and Unlocking Discoveries,jim frost,"0,875",
Effective Pandas: Patterns for Data Manipulation (Treading on Python),Matt harison,"0,875",
Practical Statistics for Data Scientists: 50 Essential Concepts,Peter Bruce and Andrew Bruce,"0,875",
"Deep Learning with Python, Second Edition", Francois Chollet,"0,875",
Machine Learning with PyTorch and Scikit-Learn: Develop machine learning and deep learning models with Python,"Sebastian Raschka , Yuxi (Hayden) Liu ","0,875",
Deep Learning (Adaptive Computation and Machine Learning series),"Goodfellow , Yoshua Bengio ","0,875",
"Learning Deep Learning: Theory and Practice of Neural Networks, Computer Vision, Natural Language Processing",Magnus Ekman ,"0,875",
"Deep Learning Illustrated: A Visual, Interactive Guide to Artificial Intelligence (Addison-Wesley Data & Analytics",Grant Beyleveld ,"0,875",
Python Programming for Beginners: The #1 Python Programming Crash Course for Beginners to Learn Pytho, Codeone Publishing,"0,875",
"Deep Learning with Python, Second Edition",Francois Chollet ,"0,875",
Machine Learning with PyTorch and Scikit-Learn: Develop machine learning and deep learning models with Python,"Sebastian Raschka , Yuxi (Hayden) Liu","0,875",
R Programming for Beginners: An Introduction to Learn R Programming with Tutorials and Hands-On Examples, Nathan Metzler,"0,875",
"Python Machine Learning: Machine Learning and Deep Learning with Python, scikit-learn, and TensorFlow 2, 3r",Sebastian Raschka and Vahid Mirjalili,"0,875",
"Ace the Data Science Interview: 201 Real Interview Questions Asked By FAANG, Tech Startups, & ",Nick Singh and Kevin Huo ,"0,875",
The Kaggle Book: Data analysis and machine learning for competitive data science,"Konrad Banachewicz , Luca Massaron","0,875",
Advanced Deep Learning with Python: Design and implement advanced next-generation AI solutions using,Ivan Vasilev ,"0,875",
Deep Learning from Scratch: Building with Python from First Principles, Seth Weidman,"0,875",
"Essential Math for Data Science: Take Control of Your Data with Fundamental Linear Algebra, Probability, and",Thomas Nield ,"0,875",
Deep Learning: A Visual Approach,Andrew Glassne,"0,875",
Grokking Deep Learning,Andrew Trask,"0,875",
Machine Learning with Python Cookbook: Practical Solutions from Preprocessing to Deep Learning,Chris Albon ,"0,875",
Deep Learning with Python,Francois Chollet ,"0,875",
"Becoming a Data Head: How to Think, Speak and Understand Data Science, Statistics and Machine Learning", Alex J. Gutman and Jordan Goldmeier ,"0,875",
Designing Machine Learning Systems: An Iterative Process for Production-Ready Applications,Chip Huyen,"0,875",
Grokking Deep Reinforcement Learning,Miguel Morales ,"0,875",
Introduction to Machine Learning with Python: A Guide for Data Scientists,Andreas Müller and Sarah Guido,"0,875",
"Advanced Deep Learning with TensorFlow 2 and Keras: Apply DL, GANs, VAEs, deep RL, unsupervised learning,",Rowel Atienza,"0,875",
Approaching (Almost) Any Machine Learning Problem,Abhishek Thakur,"0,875",
"Python Machine Learning - Second Edition: Machine Learning and Deep Learning with Python, scikit-learn,",Sebastian Raschka and Vahid Mirjalil,"0,875",
Machine Learning For Absolute Beginners: A Plain English Introduction (Machine Learning from Scratch),Oliver Theobal,"0,875",
"Machine Learning: 4 Books in 1: The #1 Beginner's Guide to Master the Basics of Python Programming, Learn the",Andrew Park,"0,875",
The TensorFlow Workshop: A hands-on guide to building deep learning models from scratch using real-world,"Matthew Moocarme, Anthony S","0,875",
"Matthew Moocarme, Anthony S",Brett Lantz ,"0,875",
Modern Computer Vision with PyTorch: Explore deep learning concepts and implement over 50 real-world,V Kishore Ayyadevara and Yeshwanth Reddy,"0,875",
"Transformers for Natural Language Processing: Build, train, and fine-tune deep neural network architectures for NLP",Denis Rothman and Antonio,"0,875",
Exploring GPT-3: An unofficial first look at the general-purpose language processing API from OpenAI, Steve Tingiris and Bret Kinsella,"0,875",
Practical Natural Language Processing: A Comprehensive Guide to Building Real-World NLP Systems," Sowmya Vajjala , Bodhisattwa","0,875",
Natural Language Processing with Python: Analyzing Text with the Natural Language Toolkit,"Steven Bird , Ewan Klein","0,875",
Natural Language Processing with Transformers: Building Language Applications with Hugging Face,"Lewis Tunstall , Leandro von","0,875",
"Learning Deep Learning: Theory and Practice of Neural Networks, Computer Vision, Natural Language Processing,",Magnus Ekman,"0,9",
 Stephen J. Wright and Benjamin,,1,
Python for Data Science: A Hands-On Introduction,Yuli Vasiliev,1,
How to Lead in Data Science, Jike Chong and Yue Cathy Ch,1,
"Data-Driven Science and Engineering: Machine Learning, Dynamical Systems, and Control", Steven L. Brunton and J. Nathan,1,
"Cleaning Data for Effective Data Science: Doing the other 80% of the work with Python, R, and command-line tools", David Mertz,1,
Data Science and Machine Learning: Mathematical and Statistical Methods (Chapman & Hall/CRC Machine Learning," Mark Girolami (Author) , Zhi-Hua Zhou (Author) , Haiping Lu (Author) , Konstantinos N. Plataniotis (Author) , ",1,
Human-Centered Data Science: An Introduction," Cecilia Aragon , Shion Guha, ",1,
Out of Remote Control (7) (The DATA Set),Ada Hopper and Graham Ros,1,
Handbook of Univariate and Multivariate Data Analysis with IBM SPSS, Robert Ho,1,
"Designing Data-Intensive Applications: The Big Ideas Behind Reliable, Scalable, and Maintainable Systems", Martin Kleppmann ,1,
Deep Learning for Coders with Fastai and PyTorch: AI Applications Without a PhD, Jeremy Howard and Sylvain Gugge,1,
Advanced Analytics with PySpark: Patterns for Learning from Data at Scale Using Python and Spark," Akash Tandon , Sandy Ryza",1,
"Data Science Interview: Prep for SQL, Panda, Python, R Language, Machine Learning, DBMS and RDBMS – And Mor", DSI ACE PREP,1,
SQL for Data Analysis: Advanced Techniques for Transforming Data into Insights,Cathy Tanimura,1,
"Hands-On Machine Learning with Scikit-Learn, Keras, and TensorFlow: Concepts, Tools, and Techniques to Build",Aurélien Géron,1,
Data Juice: 101 Stories of How Organizations Are Squeezing Value from Available Data Assets, Douglas B. Laney,1,
Qualitative Data Analysis: A Methods Sourcebook,"y Matthew B. Miles, A. Michael Huberman,",1,
Deep Learning for Coders with Fastai and PyTorch: AI Applications Without a PhD,Jeremy Howard and Sylvain Gugger,1,
Data Science (The MIT Press Essential Knowledge series),Kelleher and Brendan Tierney,1,
Programming Machine Learning: From Coding to Deep Learning,Paolo Perrotta ,1,
The StatQuest Illustrated Guide To Machine Learning,Josh Starmer PhD,1,
Deep Learning with JavaScript: Neural networks in TensorFlow.js,"Shanqing Cai , Stan Bileschi",1,
